"Original File","Publication_Place","CountryCode","752string","752a","752b","752d","752e",7524,"FAST_URI","Geonames_URI","geonames_ID","latitude","longitude"
"LPN Master File","Tartonae","it","Italy$dTotona,","Italy","no value","Totona,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204864","http://sws.geonames.org/3165370",3165370,44.89784,8.86374
"LPN Master File","Taruisii","it","Italy$dTreviso,","Italy","no value","Treviso,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204504","http://sws.geonames.org/3165201",3165201,45.66673,12.2416
"Alma Data","Tarvisii","it","Italy$dTreviso,","Italy","no value","Treviso,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204504","http://sws.geonames.org/3165201",3165201,45.66673,12.2416
"Alma Data","Taunton",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Taunton England",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"LPN Master File","Taurini","it","Italy$dTurin,","Italy","no value","Turin,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205152","https://sws.geonames.org/3165525",3165525,45.05,7.66667
"LPN Master File","Tavrinorum","it","Italy$dTurin,","Italy","no value","Turin,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205152","https://sws.geonames.org/3165525",3165525,45.05,7.66667
"Alma Data","Te Amsterdam","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"Alma Data","Te Gorinchem",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Te Leeuwarden",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Te Rotterdam",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Te Utrecht","ne","Netherlands$dUtrecht,","Netherlands","no value","Utrecht,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204609","http://sws.geonames.org/2745912",2745912,52.09083,5.12222
"LPN Master File","Tenochtitlani","mx","Mexico$dMexico City,","Mexico","no value","Mexico City,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206137","http://sws.geonames.org/3530597",3530597,19.42847,-99.12766
"LPN Master File","Terdunae","it","Italy$dTotona,","Italy","no value","Totona,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204864","http://sws.geonames.org/3165370",3165370,44.89784,8.86374
"LPN Master File","Tergesti","it","Italy$dTrieste,","Italy","no value","Trieste,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204698","https://sws.geonames.org/3165186",3165186,45.66667,13.76667
"LPN Master File","Tergi","ne","Netherlands$dGouda,","Netherlands","no value","Gouda,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1214342","http://sws.geonames.org/2755420",2755420,52.01667,4.70833
"LPN Master File","Terracone","sp","Spain$dTarragona,","Spain","no value","Tarragona,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205157","http://sws.geonames.org/3108288",3108288,41.11667,1.25
"LPN Master File","Tertonae","it","Italy$dTotona,","Italy","no value","Totona,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204864","http://sws.geonames.org/3165370",3165370,44.89784,8.86374
"LPN Master File","Teruisii","it","Italy$dTreviso,","Italy","no value","Treviso,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204504","http://sws.geonames.org/3165201",3165201,45.66673,12.2416
"LPN Master File","Themistitlani","mx","Mexico$dMexico City,","Mexico","no value","Mexico City,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206137","http://sws.geonames.org/3530597",3530597,19.42847,-99.12766
"LPN Master File","Therdonae","it","Italy$dTotona,","Italy","no value","Totona,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204864","http://sws.geonames.org/3165370",3165370,44.89784,8.86374
"LPN Master File","Thorunii","pl","Poland$dToruń,","Poland","no value","Toruń,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206261","https://sws.geonames.org/7532549",7532549,53.0144,18.6014
"LPN Master File","Tiburi","it","Italy$dTivoli,","Italy","no value","Tivoli,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1216696","http://sws.geonames.org/3165624",3165624,41.95952,12.8016
"LPN Master File","Ticini","it","Italy$dPavia,","Italy","no value","Pavia,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204895","http://sws.geonames.org/3171366",3171366,45.19205,9.15917
"Alma Data","Ticini Regii","it","Italy$dPavia,","Italy","no value","Pavia,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204895","http://sws.geonames.org/3171366",3171366,45.19205,9.15917
"LPN Master File","Tiguri","sz","Switzerland$dZurich,","Switzerland","no value","Zurich,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1207630","http://sws.geonames.org/2657896",2657896,47.36667,8.55
"LPN Master File","Tironen.","fr","France$dThiron-Gardais,","France","no value","Thiron-Gardais,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1307981","http://sws.geonames.org/2972801",2972801,48.31667,0.98333
"LPN Master File","Tironensis","fr","France$dThiron-Gardais,","France","no value","Thiron-Gardais,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1307981","http://sws.geonames.org/2972801",2972801,48.31667,0.98333
"Alma Data","Tlalpam i.e. Tlalpan",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"LPN Master File","Toleti","sp","Spain$dToledo,","Spain","no value","Toledo,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204571","http://sws.geonames.org/2510409",2510409,39.8581,-4.02263
"Alma Data","Tolosae","fr","France$dToulouse,","France","no value","Toulouse,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206080","http://sws.geonames.org/2972315",2972315,43.60426,1.44367
"Alma Data","Tolosae","fr","France$dToulouse,","France","no value","Toulouse,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206080","http://sws.geonames.org/2972315",2972315,43.60426,1.44367
"LPN Master File","Tolosae Tectosagum","fr","France$dToulouse,","France","no value","Toulouse,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206080","http://sws.geonames.org/2972315",2972315,43.60426,1.44367
"LPN Master File","Torgae","gw","Germany$dTorgau,","Germany","no value","Torgau,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1224679","http://sws.geonames.org/2821807",2821807,51.56016,12.99617
"Alma Data","Torino",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"LPN Master File","Tornaci","be","Belgium$dTournai,","Belgium","no value","Tournai,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1215914","http://sws.geonames.org/2785341",2785341,50.60715,3.38932
"LPN Master File","Tornaci Neruiorum","be","Belgium$dTournai,","Belgium","no value","Tournai,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1215914","http://sws.geonames.org/2785341",2785341,50.60715,3.38932
"Alma Data","Tot Arnhem","ne","Netherlands$dArnhem,","Netherlands","no value","Arnhem,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204608","http://sws.geonames.org/2759661",2759661,51.98,5.91111
"Alma Data","Tot Leyden","ne","Netherlands$dLeiden,","Netherlands","no value","Leiden,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204927","http://sws.geonames.org/2751773",2751773,52.15833,4.49306
"Alma Data","Tot Middelburg","ne","Netherlands$dMiddelburg,","Netherlands","no value","Middelburg,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1212656","https://sws.geonames.org/2750896",2750896,"51.5,",3.61389
"Alma Data","Tot Middelburgh","ne","Netherlands$dMiddelburg,","Netherlands","no value","Middelburg,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1212656","https://sws.geonames.org/2750896",2750896,"51.5,",3.61389
"Alma Data","Tot Rotterdam","ne","Netherlands$dRotterdam,","Netherlands","no value","Rotterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204434","http://sws.geonames.org/2747891",2747891,51.9225,4.47917
"Alma Data","Toulouse","fr","France$dToulouse,","France","no value","Toulouse,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206080","http://sws.geonames.org/2972315",2972315,43.60426,1.44367
"Alma Data","Tours","fr","France$dTours,","France","no value","Tours,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1210081","https://sws.geonames.org/6454060",6454060,47.39278,0.68833
"LPN Master File","Traiect. Batau.","ne","Netherlands$dUtrecht,","Netherlands","no value","Utrecht,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204609","http://sws.geonames.org/2745912",2745912,52.09083,5.12222
"Alma Data","Traiecti ad Moenum","ne","Netherlands$dMaastricht,","Netherlands","no value","Maastricht,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1202661","http://sws.geonames.org/2751283",2751283,50.84833,5.68889
"LPN Master File","Traiecti ad Mosam","ne","Netherlands$dMaastricht,","Netherlands","no value","Maastricht,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1202661","http://sws.geonames.org/2751283",2751283,50.84833,5.68889
"LPN Master File","Traiecti ad Rhenum","ne","Netherlands$dUtrecht,","Netherlands","no value","Utrecht,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204609","http://sws.geonames.org/2745912",2745912,52.09083,5.12222
"LPN Master File","Traiecti ad Viadrum","gw","Germany$dFrankfurt an der Oder,","Germany","no value","Frankfurt an der Oder,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1215418","http://sws.geonames.org/2925535",2925535,52.34714,14.55062
"Alma Data","Traiecti ad Viardrum","gw","Germany$dFrankfurt an der Oder,","Germany","no value","Frankfurt an der Oder,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1215418","http://sws.geonames.org/2925535",2925535,52.34714,14.55062
"LPN Master File","Traiecti Batauorum","ne","Netherlands$dUtrecht,","Netherlands","no value","Utrecht,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204609","http://sws.geonames.org/2745912",2745912,52.09083,5.12222
"LPN Master File","Traiecti cis Viadrum","gw","Germany$dFrankfurt an der Oder,","Germany","no value","Frankfurt an der Oder,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1215418","http://sws.geonames.org/2925535",2925535,52.34714,14.55062
"LPN Master File","Traiecti Sueuorum","gw","Germany$dSchweinfurt,","Germany","no value","Schweinfurt,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1214711","http://sws.geonames.org/2834498",2834498,50.04937,10.22175
"Alma Data","Trajecti ad Moenum","ne","Netherlands$dMaastricht,","Netherlands","no value","Maastricht,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1202661","http://sws.geonames.org/2751283",2751283,50.84833,5.68889
"Alma Data","Trajecti ad Rhenum","ne","Netherlands$dUtrecht,","Netherlands","no value","Utrecht,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204609","http://sws.geonames.org/2745912",2745912,52.09083,5.12222
"Alma Data","Trajecti ad Rhenum","ne","Netherlands$dUtrecht,","Netherlands","no value","Utrecht,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204609","http://sws.geonames.org/2745912",2745912,52.09083,5.12222
"Alma Data","Trajecti ad Rhenvm","ne","Netherlands$dUtrecht,","Netherlands","no value","Utrecht,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204609","http://sws.geonames.org/2745912",2745912,52.09083,5.12222
"LPN Master File","Transyluaniae Corona","rm","Romania$dBrașov,","Romania","no value","Brașov,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1226711","http://sws.geonames.org/683844",683844,45.64861,25.60613
"LPN Master File","Trecis","fr","France$dTroyes,","France","no value","Troyes,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1212168","http://sws.geonames.org/2971549",2971549,48.30073,4.08524
"LPN Master File","Tremoniae","gw","Germany$dDortmund","Germany","no value","Dortmund,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1209098","http://sws.geonames.org/2935517",2935517,51.51494,7.466
"Alma Data","Trenton",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Trenton N.J.",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Trevoux","fr","France$dTrévoux,","France","no value","Trévoux,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1229110","http://www.geonames.org/2971722",2971722,45.94281,4.77143
"LPN Master File","Tricassibus","fr","France$dTroyes,","France","no value","Troyes,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1212168","http://sws.geonames.org/2971549",2971549,48.30073,4.08524
"LPN Master File","Tridenti","it","Italy$dTrento,","Italy","no value","Trento,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206266","http://sws.geonames.org/3165243",3165243,46.06787,11.12108
"LPN Master File","Tridini","it","Italy$dTrino,","Italy","no value","Trino,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1211311","http://sws.geonames.org/3165165",3165165,45.19538,8.29621
"Alma Data","Troy",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Troy N.Y.",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Troy N.Y.",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Tryckte i Stockholm",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Tubingae","gw","Germany$dTübingen,","Germany","no value","Tübingen,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205517","http://sws.geonames.org/2820860",2820860,48.52266,9.05222
"LPN Master File","Tubingae","gw","Germany$dTübingen,","Germany","no value","Tübingen,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205517","http://sws.geonames.org/2820860",2820860,48.52266,9.05222
"Alma Data","Tubingae","gw","Germany$dTübingen,","Germany","no value","Tübingen,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205517","http://sws.geonames.org/2820860",2820860,48.52266,9.05222
"LPN Master File","Tubingae Sueuiae","gw","Germany$dTübingen,","Germany","no value","Tübingen,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205517","http://sws.geonames.org/2820860",2820860,48.52266,9.05222
"LPN Master File","Tubingae Sueuorum","gw","Germany$dTübingen,","Germany","no value","Tübingen,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205517","http://sws.geonames.org/2820860",2820860,48.52266,9.05222
"Alma Data","Tübingen","gw","Germany$dTübingen,","Germany","no value","Tübingen,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205517","http://sws.geonames.org/2820860",2820860,48.52266,9.05222
"Alma Data","Tübingen","gw","Germany$dTübingen,","Germany","no value","Tübingen,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205517","http://sws.geonames.org/2820860",2820860,48.52266,9.05222
"Alma Data","Tubingensis","gw","Germany$dTübingen,","Germany","no value","Tübingen,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205517","http://sws.geonames.org/2820860",2820860,48.52266,9.05222
"LPN Master File","Tulli","fr","France$dToul,","France","no value","Toul,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206079","http://sws.geonames.org/2972350",2972350,48.68075,5.89115
"LPN Master File","Turiasonae","sp","Spain$dTarazona de Aragón,","Spain","no value","Tarazona de Aragón,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1224481","http://sws.geonames.org/3108308",3108308,41.90475,-1.72678
"LPN Master File","Turici","sz","Switzerland$dZurich,","Switzerland","no value","Zurich,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1207630","http://sws.geonames.org/2657896",2657896,47.36667,8.55
"LPN Master File","Turici Heluetiorum","sz","Switzerland$dZurich,","Switzerland","no value","Zurich,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1207630","http://sws.geonames.org/2657896",2657896,47.36667,8.55
"Alma Data","Turici Helvetorum","sz","Switzerland$dZurich,","Switzerland","no value","Zurich,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1207630","http://sws.geonames.org/2657896",2657896,47.36667,8.55
"Alma Data","Turin","it","Italy$dTurin,","Italy","no value","Turin,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205152","https://sws.geonames.org/3165525",3165525,45.05,7.66667
"Alma Data","Turin","it","Italy$dTurin,","Italy","no value","Turin,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205152","https://sws.geonames.org/3165525",3165525,45.05,7.66667
"Alma Data","Turnoni","fr","France$dTournon (Ardèche),","France","no value","Tournon (Ardèche),","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1321855","http://sws.geonames.org/2972214",2972214,45.06667,4.83333
"LPN Master File","Turnoni","fr","France$dTournon (Ardèche),","France","no value","Tournon (Ardèche),","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1321855","http://sws.geonames.org/2972214",2972214,45.06667,4.83333
"LPN Master File","Tusculani","it","Italy$dToscolano,","Italy","no value","Toscolano,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1232506","http://sws.geonames.org/3165356",3165356,45.63977,10.6076
"LPN Master File","Tyrnauiae","xo","Slovakia$dTrnava,","Slovakia","no value","Trnava,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1295673","http://sws.geonames.org/3057124",3057124,48.37741,17.58723
"LPN Master File","Tyrnauie","xo","Slovakia$dTrnava,","Slovakia","no value","Trnava,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1295673","http://sws.geonames.org/3057124",3057124,48.37741,17.58723
"Alma Data","Udine",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Ulm","gw","Germany$dUlm,","Germany","no value","Ulm,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1215311","http://sws.geonames.org/2820256",2820256,48.39841,9.99155
"Alma Data","Ulmae","gw","Germany$dUlm,","Germany","no value","Ulm,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1215311","http://sws.geonames.org/2820256",2820256,48.39841,9.99155
"Alma Data","Ulmae Sueuorum","gw","Germany$dUlm,","Germany","no value","Ulm,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1215311","http://sws.geonames.org/2820256",2820256,48.39841,9.99155
"Alma Data","Ulmae Suevorum","gw","Germany$dUlm,","Germany","no value","Ulm,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1215311","http://sws.geonames.org/2820256",2820256,48.39841,9.99155
"Alma Data","Ultrajecti","ne","Netherlands$dUtrecht,","Netherlands","no value","Utrecht,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204609","http://sws.geonames.org/2745912",2745912,52.09083,5.12222
"Alma Data","Ulyssipone","po","Portugal$dLisbon,","Portugal","no value","Lisbon,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205313","http://sws.geonames.org/2267057",2267057,38.71667,-9.13333
"Alma Data","Upsala","sw","Sweden$dUppsala,","Sweden","no value","Uppsala,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204517","https://sws.geonames.org/8126373",8126373,59.86845,17.63446
"Alma Data","Upsaliae","sw","Sweden$dUppsala,","Sweden","no value","Uppsala,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204517","https://sws.geonames.org/8126373",8126373,59.86845,17.63446
"Alma Data","Upsaliæ","sw","Sweden$dUppsala,","Sweden","no value","Uppsala,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204517","https://sws.geonames.org/8126373",8126373,59.86845,17.63446
"Alma Data","Upsaliœ","sw","Sweden$dUppsala,","Sweden","no value","Uppsala,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204517","https://sws.geonames.org/8126373",8126373,59.86845,17.63446
"LPN Master File","Urbini","it","Italy$dUrbino,","Italy","no value","Urbino,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204497","http://sws.geonames.org/3165035",3165035,43.72621,12.63633
"Alma Data","Urbino","it","Italy$dUrbino,","Italy","no value","Urbino,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204497","http://sws.geonames.org/3165035",3165035,43.72621,12.63633
"Alma Data","Valencia","sp","Spain$dValencia,","Spain","no value","Valencia,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204165","https://sws.geonames.org/6362115",6362115,39.45612,-0.35457
"Alma Data","Valenia","sp","Spain$dValencia,","Spain","no value","Valencia,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204165","https://sws.geonames.org/6362115",6362115,39.45612,-0.35457
"Alma Data","Valentiae","sp","Spain$dValencia,","Spain","no value","Valencia,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204165","https://sws.geonames.org/6362115",6362115,39.45612,-0.35457
"LPN Master File","Valentiae","fr","France$dValence (Drôme),","France","no value","Valence (Drôme),","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1313181","https://sws.geonames.org/6453882",6453882,44.9325,4.89083
"LPN Master File","Valentiae Edetanorum","sp","Spain$dValencia,","Spain","no value","Valencia,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204165","https://sws.geonames.org/6362115",6362115,39.45612,-0.35457
"LPN Master File","Valentie
","fr","France$dValence (Drôme),","France","no value","Valence (Drôme),","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1313181","https://sws.geonames.org/6453882",6453882,44.9325,4.89083
"Alma Data","Valladolid","sp","Spain$dValladolid,","Spain","no value","Valladolid,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1207327","http://sws.geonames.org/3106672",3106672,41.65518,-4.72372
"LPN Master File","Vallesoleti","sp","Spain$dValladolid,","Spain","no value","Valladolid,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1207327","http://sws.geonames.org/3106672",3106672,41.65518,-4.72372
"LPN Master File","Varadini","rm","Romania$dOradea,","Romania","no value","Oradea,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1211554","http://sws.geonames.org/671768",671768,47.0458,21.91833
"LPN Master File","Varsauiae","pl","Poland$dWarsaw,","Poland","no value","Warsaw,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204515","http://sws.geonames.org/756135",756135,52.22977,21.01178
"LPN Master File","Varsouiae","pl","Poland$dWarsaw,","Poland","no value","Warsaw,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204515","http://sws.geonames.org/756135",756135,52.22977,21.01178
"LPN Master File","Venciae","fr","France$dVence,","France","no value","Vence,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1213530","http://sws.geonames.org/2970148",2970148,43.72254,7.11183
"LPN Master File","Vencie","fr","France$dVence,","France","no value","Vence,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1213530","http://sws.geonames.org/2970148",2970148,43.72254,7.11183
"LPN Master File","Veneciis","it","Italy$dVenice,","Italy","no value","Venice,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204473","http://sws.geonames.org/3164603",3164603,45.43713,12.33265
"LPN Master File","Venet.","it","Italy$dVenice,","Italy","no value","Venice,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204473","http://sws.geonames.org/3164603",3164603,45.43713,12.33265
"LPN Master File","Veneti","it","Italy$dVenice,","Italy","no value","Venice,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204473","http://sws.geonames.org/3164603",3164603,45.43713,12.33265
"Alma Data","Venetia","it","Italy$dVenice,","Italy","no value","Venice,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204473","http://sws.geonames.org/3164603",3164603,45.43713,12.33265
"Alma Data","Venetia","it","Italy$dVenice,","Italy","no value","Venice,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204473","http://sws.geonames.org/3164603",3164603,45.43713,12.33265
"LPN Master File","Venetiae","it","Italy$dVenice,","Italy","no value","Venice,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204473","http://sws.geonames.org/3164603",3164603,45.43713,12.33265
"LPN Master File","Venetiarum urbe","it","Italy$dVenice,","Italy","no value","Venice,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204473","http://sws.geonames.org/3164603",3164603,45.43713,12.33265
"Alma Data","Venetii","it","Italy$dVenice,","Italy","no value","Venice,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204473","http://sws.geonames.org/3164603",3164603,45.43713,12.33265
"Alma Data","Venetiis","it","Italy$dVenice,","Italy","no value","Venice,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204473","http://sws.geonames.org/3164603",3164603,45.43713,12.33265
"LPN Master File","Venetiis","it","Italy$dVenice,","Italy","no value","Venice,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204473","http://sws.geonames.org/3164603",3164603,45.43713,12.33265
